product_key,product_name,abc_class,sales_qty_60d,revenue_60d,gross_profit_year_qty,avg_weekly_sales_gpy,avg_daily_sales_1c,free_stock_qty,required_purchase_qty_1c,planned_sales_qty,gross_qty_period,radiator_abc_class,radiator_qty_jan_2026,radiator_revenue_jan_2026,radiator_gross_profit_jan_2026,radiator_qty_feb_2026,radiator_revenue_feb_2026,radiator_gross_profit_feb_2026,radiator_qty_mar_2026,radiator_revenue_mar_2026,radiator_gross_profit_mar_2026,radiator_qty_apr_2026,radiator_revenue_apr_2026,radiator_gross_profit_apr_2026,avg_daily_sales_model,product_group,priority_flag,special_order_flag,procurement_scope_flag,avg_weekly_sales_fallback,procurement_daily_sales,days_of_cover,velocity_segment,critical_flag,preferred_daily_sales,target_cover_days,base_need,recommended_order_qty,avg_weekly_sales,target_stock_qty,radiator_monthly_demand,radiator_to_order_qty,radiator_target_stock_qty,radiator_coverage,hard_cap,recommended_order_qty_display,visible_in_dashboard,metrics_calculated_at,analysis_period_days
узел комбимикс с регулировкой jh-1036 tim,Узел Комбимикс С Регулировкой Jh-1036 Tim,C,160.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,160.0,,,,,,,,,,,,,,2.6666666666666665,прочее,False,False,False,18.666666666666664,3,0.0,FAST,False,2.6666666666666665,7,18.666666666666664,28,18.666666666666664,28,,,,,10000,28,False,2026-04-10 13:15:49.644055,60
узел комбимикс с термостат. клапаном 20-43 *с jh-1035 tim,Узел Комбимикс С Термостат. Клапаном 20-43 *С Jh-1035 Tim,C,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,0.03333333333333333,прочее,False,False,False,0.23333333333333334,0,0.0,SLOW,False,0.03333333333333333,7,0.23333333333333334,0,0.23333333333333334,1,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
"узел нижнего подключения радиатора, угловой, 3/4"" плоское уплотнение","Узел Нижнего Подключения Радиатора, Угловой, 3/4"" Плоское Уплотнение",C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C,0.0,,,0.0,,,0.0,,,0.0,,,0.0,радиаторы,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,0.0,0.0,0.0,0.5,10000,0,False,2026-04-10 13:15:49.644055,60
"узел, кран-бинокль с ниппелями для подключения радиатора угловой шаровый me221ac tim","Узел, Кран-Бинокль С Ниппелями Для Подключения Радиатора Угловой Шаровый Me221Ac Tim",C,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,C,0.0,,,0.0,,,0.0,,,0.0,,,0.0,радиаторы,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,0.0,0.0,0.0,0.5,10000,0,False,2026-04-10 13:15:49.644055,60
улитка гигант прозрачная 13см,Улитка Гигант Прозрачная 13См,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
"универсальная система дымоудаления ""патриот 16-20""","Универсальная Система Дымоудаления ""Патриот 16-20""",C,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,,,,,,,,,,,,,,0.38333333333333336,прочее,False,False,False,2.6833333333333336,0,0.0,MEDIUM,False,0.38333333333333336,7,2.6833333333333336,5,2.6833333333333336,5,,,,,10000,5,False,2026-04-10 13:15:49.644055,60
"универсальная система дымоудаления ""патриот"" 6-12,5","Универсальная Система Дымоудаления ""Патриот"" 6-12,5",B,80.0,0.0,0.0,0.0,0.318,0.0,7.0,14.0,80.0,,,,,,,,,,,,,,1.3333333333333333,прочее,False,False,False,9.333333333333332,1,0.0,FAST,False,0.318,14,4.452,14,9.333333333333332,14,,,,,10000,14,False,2026-04-10 13:15:49.644055,60
универсальный адаптер для подключения раздельных труб для котлов eco classic и других моделей,Универсальный Адаптер Для Подключения Раздельных Труб Для Котлов Eco Classic И Других Моделей,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
универсальный комплект подключения бойлера для ampera и газовых котлов,Универсальный Комплект Подключения Бойлера Для Ampera И Газовых Котлов,C,27.0,0.0,0.0,0.0,0.023,1.0,0.0,1.0,27.0,,,,,,,,,,,,,,0.45,бойлеры,False,True,False,3.15,0,2.2222222222222223,MEDIUM,False,0.023,7,0.0,4,3.15,5,,,,,10000,4,False,2026-04-10 13:15:49.644055,60
"унитаз-комп ""соната"" ниж/подвод воронкообразн","Унитаз-Комп ""Соната"" Ниж/Подвод Воронкообразн",C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
"унитаз-компакт прайм (косой.выпуск, 2 режима,крышка пп, ниж.подкл.) ш 360*в760*г680","Унитаз-Компакт Прайм (Косой.Выпуск, 2 Режима,Крышка Пп, Ниж.Подкл.) Ш 360*В760*Г680",C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
"унитаз-компакт про (прям.выпуск, 1 реж.,крышка пп, ниж.подкл.)","Унитаз-Компакт Про (Прям.Выпуск, 1 Реж.,Крышка Пп, Ниж.Подкл.)",C,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
упакованный дымоход п-7/10/12,Упакованный Дымоход П-7/10/12,C,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,,,,,,,,,,,,,,0.75,прочее,False,True,False,5.25,0,1.3333333333333333,FAST,False,0.75,7,4.25,7,5.25,8,,,,,10000,7,False,2026-04-10 13:15:49.644055,60
уплотнительное кольцо ø100 мм,Уплотнительное Кольцо Ø100 Мм,C,10.0,0.0,0.0,0.0,2.122,0.0,93.333,93.333,10.0,,,,,,,,,,,,,,0.16666666666666666,прочее,False,False,False,1.1666666666666665,0,0.0,MEDIUM,False,2.122,7,14.854,2,1.1666666666666665,2,,,,,10000,2,False,2026-04-10 13:15:49.644055,60
уплотнительное кольцо ø60 мм,Уплотнительное Кольцо Ø60 Мм,C,10.0,0.0,0.0,0.0,2.122,0.0,93.333,93.333,10.0,,,,,,,,,,,,,,0.16666666666666666,прочее,False,False,False,1.1666666666666665,0,0.0,MEDIUM,False,2.122,7,14.854,2,1.1666666666666665,2,,,,,10000,2,False,2026-04-10 13:15:49.644055,60
уплотнительное кольцо ø80 мм,Уплотнительное Кольцо Ø80 Мм,C,10.0,0.0,0.0,0.0,2.122,0.0,93.333,93.333,10.0,,,,,,,,,,,,,,0.16666666666666666,прочее,False,False,False,1.1666666666666665,0,0.0,MEDIUM,False,2.122,7,14.854,2,1.1666666666666665,2,,,,,10000,2,False,2026-04-10 13:15:49.644055,60
упрощенный комплект с трехходовым клапаном для присоединения бойлера к одноконтурным настенным котла,Упрощенный Комплект С Трехходовым Клапаном Для Присоединения Бойлера К Одноконтурным Настенным Котла,C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,0.016666666666666666,бойлеры,False,True,False,0.11666666666666667,0,0.0,SLOW,False,0.016666666666666666,7,0.11666666666666667,0,0.11666666666666667,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
ус-во реле давления ps-01a (бок выход) tim (манометр),Ус-Во Реле Давления Ps-01A (Бок Выход) Tim (Манометр),C,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,0.016666666666666666,прочее,False,False,False,0.11666666666666667,0,0.0,SLOW,False,0.016666666666666666,7,0.11666666666666667,0,0.11666666666666667,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
"ус-во реле давления ps-01a3 (бок выход, с проводом и вилкой) tim (манометр)","Ус-Во Реле Давления Ps-01A3 (Бок Выход, С Проводом И Вилкой) Tim (Манометр)",C,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,,,,,,,,,,,,,,0.25,прочее,False,False,False,1.75,0,0.0,MEDIUM,False,0.25,7,1.75,3,1.75,3,,,,,10000,3,False,2026-04-10 13:15:49.644055,60
ус-во реле давления ps-02b (1/4 без проводов) tim,Ус-Во Реле Давления Ps-02B (1/4 Без Проводов) Tim,C,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,,,,,,,,,,,,,,0.4166666666666667,прочее,False,False,False,2.916666666666667,0,0.0,MEDIUM,False,0.4166666666666667,7,2.916666666666667,5,2.916666666666667,5,,,,,10000,5,False,2026-04-10 13:15:49.644055,60
ус-во реле давления автоматическое ps-07а tiм,Ус-Во Реле Давления Автоматическое Ps-07А Tiм,B,507.0,0.0,0.0,0.0,11.651,0.0,495.667,512.667,507.0,,,,,,,,,,,,,,8.45,прочее,False,False,False,59.14999999999999,8,0.0,FAST,False,10.0,14,140.0,89,59.14999999999999,89,,,,,10000,89,False,2026-04-10 13:15:49.644055,60
ус-во реле сухого хода ps-02с tim,Ус-Во Реле Сухого Хода Ps-02С Tim,C,13.0,0.0,0.0,0.0,5.38,0.0,236.737,236.737,13.0,,,,,,,,,,,,,,0.21666666666666667,прочее,False,False,False,1.5166666666666666,0,0.0,MEDIUM,False,5.38,7,37.66,3,1.5166666666666666,3,,,,,10000,3,False,2026-04-10 13:15:49.644055,60
ус-во реле сухого хода ps-02с tim нуружняя резьба,Ус-Во Реле Сухого Хода Ps-02С Tim Нуружняя Резьба,C,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,0.016666666666666666,прочее,False,False,False,0.11666666666666667,0,0.0,SLOW,False,0.016666666666666666,7,0.11666666666666667,0,0.11666666666666667,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
"установка очистки воды серии ""aox/module at 1.0 ss","Установка Очистки Воды Серии ""Aox/Module At 1.0 Ss",B,4.0,0.0,0.0,0.0,1.667,0.0,73.333,73.333,4.0,,,,,,,,,,,,,,0.06666666666666667,прочее,False,False,False,0.4666666666666667,0,0.0,SLOW,False,1.667,14,23.338,0,0.4666666666666667,1,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
"установки очистки воды серии «аох/мodule at» i-2,1-se","Установки Очистки Воды Серии «Аох/Мodule At» I-2,1-Se",C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
устройство бесперебойного питания убп-400 ресанта,Устройство Бесперебойного Питания Убп-400 Ресанта,C,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,0.03333333333333333,прочее,False,False,False,0.23333333333333334,0,60.0,SLOW,False,0.03333333333333333,7,0.0,0,0.23333333333333334,1,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
ф-20 насадки для свар.аппар (тефлон) (300/1шт),Ф-20 Насадки Для Свар.Аппар (Тефлон) (300/1Шт),C,5400.0,0.0,0.0,0.0,0.0,0.0,4500.0,0.0,5400.0,,,,,,,,,,,,,,90.0,прочее,False,False,False,630.0,90,0.0,FAST,False,10.0,7,70.0,945,630.0,945,,,,,10000,945,False,2026-04-10 13:15:49.644055,60
ф25 насадки для свар. аппар (тефлон) (300/1шт),Ф25 Насадки Для Свар. Аппар (Тефлон) (300/1Шт),C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
"фановая раздвижная гофрированная труба 230-440мм""ver-pro"" (20шт)","Фановая Раздвижная Гофрированная Труба 230-440Мм""Ver-Pro"" (20Шт)",C,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
"фекальный насос fekamax 100-15-7,5","Фекальный Насос Fekamax 100-15-7,5",B,7.0,0.0,0.0,0.0,1.222,0.0,53.778,53.778,7.0,,,,,,,,,,,,,,0.11666666666666667,насосы,False,False,False,0.8166666666666667,0,0.0,MEDIUM,False,1.222,14,17.108,0,0.8166666666666667,2,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
фиксатор поворота 90 для труб 20мм fz020-90 tim,Фиксатор Поворота 90 Для Труб 20Мм Fz020-90 Tim,C,24.0,0.0,0.0,0.0,-0.091,0.0,4.0,0.0,24.0,,,,,,,,,,,,,,0.4,прочее,False,False,False,2.8000000000000003,0,0.0,MEDIUM,False,0.4,7,2.8000000000000003,5,2.8000000000000003,5,,,,,10000,5,False,2026-04-10 13:15:49.644055,60
фиксатор поворота 90 тim для труб 16 мм (20шт),Фиксатор Поворота 90 Тim Для Труб 16 Мм (20Шт),C,2746.0,0.0,0.0,0.0,0.0,0.0,2570.0,0.0,2746.0,,,,,,,,,,,,,,45.766666666666666,прочее,False,False,False,320.3666666666667,46,0.0,FAST,False,10.0,7,70.0,481,320.3666666666667,481,,,,,10000,481,False,2026-04-10 13:15:49.644055,60
фильтр 20 (valfex) белый (80/20),Фильтр 20 (Valfex) Белый (80/20),C,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,,,,,,,,,,,,,0.2,прочее,False,False,False,1.4000000000000001,0,0.0,MEDIUM,False,0.2,7,1.4000000000000001,3,1.4000000000000001,3,,,,,10000,3,False,2026-04-10 13:15:49.644055,60
фильтр 20 (valtec) (10 шт),Фильтр 20 (Valtec) (10 Шт),C,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,,,,,,,,,,,,,,0.15,прочее,False,False,False,1.05,0,0.0,MEDIUM,False,0.15,7,1.05,2,1.05,2,,,,,10000,2,False,2026-04-10 13:15:49.644055,60
фильтр аэрозольный вок 51.0.000-01,Фильтр Аэрозольный Вок 51.0.000-01,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
фильтр газа сетчатый малый (38мм),Фильтр Газа Сетчатый Малый (38Мм),C,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,0.06666666666666667,прочее,False,False,False,0.4666666666666667,0,0.0,SLOW,False,0.06666666666666667,7,0.4666666666666667,0,0.4666666666666667,1,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
фильтр гейзер стандарт,Фильтр Гейзер Стандарт,C,8.0,0.0,0.0,0.0,4.0,0.0,176.0,176.0,8.0,,,,,,,,,,,,,,0.13333333333333333,прочее,False,False,False,0.9333333333333333,0,0.0,MEDIUM,False,4.0,7,28.0,0,0.9333333333333333,2,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
фильтр гейзер-1пфд,Фильтр Гейзер-1Пфд,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
"фильтр грубой очистки tim 1 "" (24/4шт)","Фильтр Грубой Очистки Tim 1 "" (24/4Шт)",C,64.0,0.0,0.0,0.0,0.712,0.0,19.333,31.333,64.0,,,,,,,,,,,,,,1.0666666666666667,прочее,False,False,False,7.466666666666667,1,0.0,FAST,False,0.712,7,4.984,12,7.466666666666667,12,,,,,10000,12,False,2026-04-10 13:15:49.644055,60
"фильтр грубой очистки tim 1 1/2""","Фильтр Грубой Очистки Tim 1 1/2""",C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
"фильтр грубой очистки tim 2""","Фильтр Грубой Очистки Tim 2""",C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
"фильтр грубой очистки tim 3/4 "" (6шт)","Фильтр Грубой Очистки Tim 3/4 "" (6Шт)",C,62.0,0.0,0.0,0.0,11.214,0.0,493.429,493.429,62.0,,,,,,,,,,,,,,1.0333333333333334,прочее,False,False,False,7.233333333333334,1,0.0,FAST,False,10.0,7,70.0,11,7.233333333333334,11,,,,,10000,11,False,2026-04-10 13:15:49.644055,60
фильтр грязевик никелированный dn20 vieir (100/10шт),Фильтр Грязевик Никелированный Dn20 Vieir (100/10Шт),C,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,,,,,,,,,,,,,,0.1,прочее,False,False,False,0.7000000000000001,0,0.0,MEDIUM,False,0.1,7,0.7000000000000001,0,0.7000000000000001,2,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
"фильтр дешламатор 1"" 1142 (10/1шт)","Фильтр Дешламатор 1"" 1142 (10/1Шт)",C,2099.0,0.0,0.0,0.0,0.0,0.0,2099.0,0.0,2099.0,,,,,,,,,,,,,,34.983333333333334,прочее,False,False,False,244.88333333333333,35,0.0,FAST,False,10.0,7,70.0,368,244.88333333333333,368,,,,,10000,368,False,2026-04-10 13:15:49.644055,60
"фильтр дисковый hf-y 1"" 130мкм","Фильтр Дисковый Hf-Y 1"" 130Мкм",C,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
"фильтр дисковый hf-y 3/4"" 130мкм","Фильтр Дисковый Hf-Y 3/4"" 130Мкм",C,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
"фильтр дисковый jimten 3/4"" 100 мкм","Фильтр Дисковый Jimten 3/4"" 100 Мкм",C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
"фильтр для воды грубой очистки 1 1/4"" vieir","Фильтр Для Воды Грубой Очистки 1 1/4"" Vieir",C,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
"фильтр для воды с отстойником 1/2"" вв jt-1010 tim","Фильтр Для Воды С Отстойником 1/2"" Вв Jt-1010 Tim",C,63.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,63.0,,,,,,,,,,,,,,1.05,прочее,False,False,False,7.3500000000000005,1,0.0,FAST,False,1.05,7,7.3500000000000005,12,7.3500000000000005,12,,,,,10000,12,False,2026-04-10 13:15:49.644055,60
"фильтр для воды с отстойником 3/4"" вв jt-1011 tim","Фильтр Для Воды С Отстойником 3/4"" Вв Jt-1011 Tim",C,97.0,0.0,0.0,0.0,2.0,0.0,102.0,88.0,97.0,,,,,,,,,,,,,,1.6166666666666667,прочее,False,False,False,11.316666666666666,2,0.0,FAST,False,2.0,7,14.0,17,11.316666666666666,17,,,,,10000,17,False,2026-04-10 13:15:49.644055,60
"фильтр кос. pp d25 мм ""kalde"" (20/60)","Фильтр Кос. Pp D25 Мм ""Kalde"" (20/60)",C,206.0,0.0,0.0,0.0,0.591,0.0,15.0,26.0,206.0,,,,,,,,,,,,,,3.433333333333333,прочее,False,False,False,24.03333333333333,3,0.0,FAST,False,0.591,7,4.137,37,24.03333333333333,37,,,,,10000,37,False,2026-04-10 13:15:49.644055,60
"фильтр кос. pp d25 мм ""kalde"" серый","Фильтр Кос. Pp D25 Мм ""Kalde"" Серый",C,13.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,13.0,,,,,,,,,,,,,,0.21666666666666667,прочее,False,False,False,1.5166666666666666,0,0.0,MEDIUM,False,0.21666666666666667,7,1.5166666666666666,3,1.5166666666666666,3,,,,,10000,3,False,2026-04-10 13:15:49.644055,60
фильтр косой d 25 ртп,Фильтр Косой D 25 Ртп,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
фильтр косой d20 (fv plast),Фильтр Косой D20 (Fv Plast),C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
фильтр косой d32 (fv plast),Фильтр Косой D32 (Fv Plast),C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
фильтр косой valtec 1 1/2,Фильтр Косой Valtec 1 1/2,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
фильтр косой valtec 1 1/4,Фильтр Косой Valtec 1 1/4,C,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,0.1,прочее,False,False,False,0.7000000000000001,0,0.0,MEDIUM,False,0.1,7,0.7000000000000001,0,0.7000000000000001,2,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
фильтр косой valtec 2,Фильтр Косой Valtec 2,C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,0.016666666666666666,прочее,False,False,False,0.11666666666666667,0,0.0,SLOW,False,0.016666666666666666,7,0.11666666666666667,0,0.11666666666666667,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
фильтр косой valtec 3/4 (120 шт),Фильтр Косой Valtec 3/4 (120 Шт),C,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36.0,,,,,,,,,,,,,,0.6,прочее,False,False,False,4.2,0,0.0,MEDIUM,False,0.6,7,4.2,7,4.2,7,,,,,10000,7,False,2026-04-10 13:15:49.644055,60
"фильтр косой лат. ду-20 (3/4"") vieir (gl174n) (10/100)","Фильтр Косой Лат. Ду-20 (3/4"") Vieir (Gl174N) (10/100)",C,57.0,0.0,0.0,0.0,1.263,0.0,49.579,55.579,57.0,,,,,,,,,,,,,,0.95,прочее,False,False,False,6.6499999999999995,0,0.0,FAST,False,1.263,7,8.841,10,6.6499999999999995,10,,,,,10000,10,False,2026-04-10 13:15:49.644055,60
"фильтр косой лат. ду-25 (1"") vieir (gl175n) (8/80)","Фильтр Косой Лат. Ду-25 (1"") Vieir (Gl175N) (8/80)",C,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,,,,,,,0.08333333333333333,прочее,False,False,False,0.5833333333333333,0,0.0,SLOW,False,0.08333333333333333,7,0.5833333333333333,0,0.5833333333333333,1,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
"фильтр магистральный bb 10 1"" латунь","Фильтр Магистральный Bb 10 1"" Латунь",C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
"фильтр никелированный 1"" vieir (80/8 шт)","Фильтр Никелированный 1"" Vieir (80/8 Шт)",C,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
"фильтр никелированный 1/2"" vieir (160/20)","Фильтр Никелированный 1/2"" Vieir (160/20)",C,12.0,0.0,0.0,0.0,0.286,0.0,10.571,12.571,12.0,,,,,,,,,,,,,,0.2,прочее,False,False,False,1.4000000000000001,0,0.0,MEDIUM,False,0.286,7,2.002,3,1.4000000000000001,3,,,,,10000,3,False,2026-04-10 13:15:49.644055,60
"фильтр никелированный 3/4"" vieir (100/20)","Фильтр Никелированный 3/4"" Vieir (100/20)",C,47.0,0.0,0.0,0.0,0.091,0.0,1.0,4.0,47.0,,,,,,,,,,,,,,0.7833333333333333,прочее,False,False,False,5.483333333333333,0,0.0,FAST,False,0.091,7,0.637,9,5.483333333333333,9,,,,,10000,9,False,2026-04-10 13:15:49.644055,60
фильтр ппр 20 (белый),Фильтр Ппр 20 (Белый),C,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
фильтр ппр 25 (серый),Фильтр Ппр 25 (Серый),C,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
фильтр ппр 25 lammin (белый) 50/10шт.,Фильтр Ппр 25 Lammin (Белый) 50/10Шт.,C,105.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,105.0,,,,,,,,,,,,,,1.75,прочее,False,False,False,12.25,2,0.0,FAST,False,1.75,7,12.25,19,12.25,19,,,,,10000,19,False,2026-04-10 13:15:49.644055,60
фильтр ппр 25 lammin (серый) 50/10 шт.,Фильтр Ппр 25 Lammin (Серый) 50/10 Шт.,C,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
фильтр прямой valtec вв 3/4 (10 шт),Фильтр Прямой Valtec Вв 3/4 (10 Шт),C,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
